fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
f9a1292a-6e8f-4489-bc53-392095a894cc,1684254560539,133262343165489594,20,558.391,456.793,Bug-14.txt,69,10,,,,3.20464,3.33275,752
9cf201cd-6742-4cce-8dd7-8bfb5f42262f,1684254560539,133262343157670084,21,612.391,442.922,Bug-14.txt,68,21,,,,3.17655,3.3112,758
842f19a1-c799-4a3e-b6cc-01c83ea4de64,1684254560539,133262343152586207,22,586.694,486.972,Bug-14.txt,68,14,,,,3.13016,3.24228,433
637b30aa-97a5-4c30-8eb3-375004b68e3c,1684254560539,133262343146069805,23,562.32,536.84,Bug-14.txt,71,10,,,,3.14631,3.23176,594
0756dc61-0811-48f2-8e0b-85446370e38d,1684254560539,133262343141235231,24,690.04,444.28,Bug-14.txt,44,29,,,,3.48826,3.5493,259
766cb0c2-73e1-4f6d-97ea-1a4da56b0b29,1684254560539,133262343118508373,25,611,565.8,PiePlot.java,1596,14,,,,2.93341,3.02822,84
544741e8-b47e-466d-9fb1-2188cd9b0b1a,1684254560539,133262343108001970,26,657.2,290.6,PiePlot.java,1578,21,,,,2.96726,3.03947,700
8bc2003d-9e0c-4b97-9aa4-9cc21388fc9e,1684254560539,133262343103338218,27,612.5,445.167,PiePlot.java,1588,14,,,,3.05714,3.18733,325
dd79e6f0-09dc-41ec-a1d0-e289b8de5f55,1684254560539,133262343082489827,28,622.051,305.655,PiePlot.java,1580,10,,,,3.03418,3.13026,2059
8fb13dc7-15b5-484c-b245-be28b45f6a9c,1684254560539,133262343074005419,29,672.361,319.833,PiePlot.java,1579,26,,,,2.96448,3.03312,517
f40853b3-5e17-4571-9599-8208074898e2,1684254560539,133262343057151017,30,813.286,297.643,PiePlot.java,1578,44,,,,3.05777,3.1396,644
f039b4e6-f0a4-43cc-a440-3263c0a24182,1684254560539,133262343054589315,31,736,308.821,PiePlot.java,1579,32,,,,3.0791,3.16362,225
3cd27397-982f-4cd6-9e21-32ade8b85bce,1684254560539,133262343052833009,32,624.5,330,PiePlot.java,1580,13,,,,3.07292,3.16684,141
737b187c-7235-465e-b012-403e62180c96,1684254560539,133262343039741928,33,686.05,302.575,PiePlot.java,1579,26,,,,3.12545,3.17956,685
57386bee-76d2-47da-9064-b248a8775fca,1684254560539,133262343037004824,34,662.667,265.944,PiePlot.java,1576,22,,,,3.31505,3.39193,175
62190074-45e2-496b-a295-9da98d8d05f3,1684254560539,133262343008838049,35,631.62,315.449,PiePlot.java,1580,9,,,,3.23364,3.35571,2800
16c75de9-61e5-4b38-97fb-6bd4d0a6bc23,1684254560539,133262343005586773,36,652.053,316.316,PiePlot.java,1580,17,,,,3.22772,3.39898,308
c3f25f5d-3159-4575-8f58-076869cd9d6f,1684254560539,133262342994505770,37,731.2,313.2,PiePlot.java,1579,30,,,,3.218,3.43001,200
c226669a-cdd7-4173-9858-ac97b000fe9c,1684254560539,133262342971987987,38,643.885,261.327,PiePlot.java,1576,19,,,,3.21487,3.3142,1875
818f3023-e2de-4dfb-b7fb-f8aa35c60e5e,1684254560539,133262342965820036,39,637.318,259.545,PiePlot.java,1576,18,,,,3.05945,3.16971,461
99ce38ee-37f6-4376-8ac2-3d2cf3f276c1,1684254560539,133262342956256554,40,638.677,322.516,PiePlot.java,1580,15,,,,3.20164,3.33076,291
e3bc2159-307a-4ce7-807a-73ab9769a046,1684254560539,133262342953755262,41,699.75,309.625,PiePlot.java,1579,27,,,,3.1977,3.29778,134
402391e9-df47-462f-a7ff-d1f88a651650,1684254560539,133262342949839160,42,745.5,237.864,PiePlot.java,1574,34,,,,3.27693,3.35558,300
ad603f77-d06e-4a62-adda-a1864dff94d9,1684254560539,133262342937173203,43,632.832,304.267,PiePlot.java,1579,15,,,,3.11347,3.20044,1224
df92ed02-f640-4bb9-aae0-65a3173122f0,1684254560539,133262342913922389,44,701.585,304.818,PiePlot.java,1579,13,,,,3.14179,3.25692,2299
4cf05097-269c-439c-955a-401d08f41ff6,1684254560539,133262342897924030,45,627.405,290.562,PiePlot.java,1578,13,,,,3.12381,3.21289,1584
0e5a70b1-915a-4d25-a9c4-012093e9076c,1684254560539,133262342891337750,46,605.889,457.333,PiePlot.java,1589,12,,,,3.26806,3.3238,624
5bf7a7f0-0309-4bd0-80c3-f90f9918a7db,1684254560539,133262342887489154,47,625.45,395.9,PiePlot.java,1585,16,,,,3.2088,3.31076,160
092602e5-c372-4324-bb51-0194afdca301,1684254560539,133262342871676006,48,644.843,287.784,PiePlot.java,1576,21,,,,3.20599,3.27699,1557
d3f55fc7-6844-4825-ac8c-d4651dcfa822,1684254560539,133262342867676020,49,711.222,230.222,PiePlot.java,1574,29,,,,3.23346,3.33019,100
0e9ab993-cfbf-42b9-a21a-eb12582a3976,1684254560539,133262342856072444,50,643.778,259.511,PiePlot.java,1576,22,,,,3.1624,3.24639,816
c8fd354c-5f90-4dae-ba2b-667d50913a9b,1684254560539,133262342854176095,51,700.5,259.4,PiePlot.java,1576,27,,,,3.1476,3.26019,167
15f78fd1-4ddb-4d05-89ed-d168929d9a8c,1684254560539,133262342846242498,52,700.969,259.875,PiePlot.java,1576,27,,,,3.03185,3.14108,602
99df2071-25e9-41fb-ad6f-6f700bd9fd05,1684254560539,133262342836423760,53,676.813,263.031,PiePlot.java,1576,26,,,,3.09489,3.25236,740
c1dadc2b-fd7e-4dcd-9f6d-d96ae8fed3c0,1684254560539,133262342811759703,54,630.947,281.232,PiePlot.java,1576,24,,,,3.23674,3.36128,2450
120fba62-0c27-478d-893d-662e561ebd91,1684254560539,133262342804339937,55,617.286,270,PiePlot.java,1576,15,,,,3.34749,3.38907,333
5d6f960b-78a0-4228-85e3-0e858389d33c,1684254560539,133262342796759741,56,556.931,274.5,PiePlot.java,1576,9,,,,3.38221,3.44342,674
2bf77e5c-76cc-4e10-8715-c5ab070d8ae0,1684254560539,133262342763672936,57,611.496,269.479,PiePlot.java,1576,18,,,,3.39019,3.48236,2833
606f944f-ccf7-4e44-9eca-1de722fa1cd0,1684254560539,133262342758590627,58,622,272.818,PiePlot.java,1576,16,,,,3.21041,3.31355,375
3ffe5bd3-e3a5-4713-a850-d6749d814f83,1684254560539,133262342749822472,59,652.321,266.179,PiePlot.java,1576,20,,,,3.17916,3.27502,577
33e01831-0546-4b34-b3a5-ffcd8d2c5d26,1684254560539,133262342736926698,60,635.248,305.331,PiePlot.java,1579,18,,,,3.13676,3.23412,1258
77b5497b-55f7-4abf-8068-4661fb920c13,1684254560539,133262342735257624,61,662.25,293,PiePlot.java,1578,22,,,,3.19009,3.33274,117
922b4e98-0272-4908-9c97-84b921bd3c80,1684254560539,133262342721756433,62,623.134,266.646,PiePlot.java,1576,16,,,,3.18802,3.28718,1033
fd4e19cd-8476-45d2-972d-9a91a215aa3f,1684254560539,133262342712762083,63,605.603,301.569,PiePlot.java,1578,13,,,,3.2136,3.30458,716
98727f41-d5f4-446e-b13c-1d13ad9823b8,1684254560539,133262342694070931,64,585.429,381.643,PiePlot3DTest.java,99,11,,,,2.75296,3.07742,709
de70bbad-3931-4170-a468-b389b5a1b37e,1684254560539,133262342683322223,65,638.113,471.085,PiePlot3DTest.java,106,15,,,,2.89697,3.04698,1052
488ec741-f058-4f8e-b879-9648390f0377,1684254560539,133262342678840017,66,738.407,384.259,PiePlot3DTest.java,100,34,,,,2.91531,3.04768,239
77049ce6-24ea-4275-a392-e172fde78ec2,1684254560539,133262342655174299,67,897.111,451.333,PiePlot3DTest.java,104,57,,,,2.96167,3.0957,1942
b5a950e2-2c8c-4029-8917-be885dd224b7,1684254560539,133262342645673180,68,802.254,446.763,PiePlot3DTest.java,104,45,,,,3.00544,3.15473,765
11277e2a-3588-4a1a-b3ee-d8c127d64ac6,1684254560539,133262342643839368,69,942.909,448.818,PiePlot3DTest.java,104,63,,,,3.05982,3.16076,150
e941a44d-adcd-4ab4-8e1f-e7b6600d7589,1684254560539,133262342639507223,70,866.412,385.882,PiePlot3DTest.java,100,52,,,,3.0394,3.2115,183
448ea15d-3228-4ad0-a9bd-e2d6e89626cc,1684254560539,133262342621341214,71,672.769,273.731,PiePlot3DTest.java,92,22,,,,3.15829,3.23932,399
109155fa-4dbc-4ded-9d81-3fbdf8017c28,1684254560539,133262342618842709,72,584.478,272.957,PiePlot3DTest.java,92,12,,,,3.21945,3.31666,225
28ab0de7-b4c7-4ab6-9211-f97053c716dd,1684254560539,133262342616593769,73,680.45,273,PiePlot3DTest.java,92,25,,,,3.2339,3.3273,208
a9ca9a93-2ba0-4b75-90cc-45e868c49979,1684254560539,133262342558340233,74,663.946,293.676,ChartFactory.java,762,24,,,,3.14068,3.21813,608
2773292b-3b36-41c1-83fd-7dc4c74fc9de,1684254560539,133262342540344850,75,840.667,274.5,ChartFactory.java,760,47,,,,3.04416,3.13643,150
6b31398b-496c-4305-8254-343a4f688248,1684254560539,133262342535173052,76,643.12,261.32,ChartFactory.java,759,19,,,,3.19322,3.3024,200
0bfc040d-9376-479a-a0b0-79411696f182,1684254560539,133262342531407249,77,836.947,329.263,PiePlot3DTest.java,96,46,,,,3.28456,3.44765,6193
4a643ec9-d36f-4202-a4ae-7911dce04fc1,1684254560539,133262342523154707,78,871.48,384.84,PiePlot3DTest.java,100,53,,,,3.299,3.41045,552
a0cb53ac-795b-40a3-a972-5c6350e0dca2,1684254560539,133262342503004865,79,871.134,328.821,PiePlot3DTest.java,96,55,,,,3.25466,3.396,1425
e222b2c2-141a-4219-aa9b-0058cd93b70c,1684254560539,133262342492488924,80,925.833,387.833,PiePlot3DTest.java,100,60,,,,2.76215,2.81774,268
bf71921b-0fc4-45e0-8d3a-1b146bfdb7ad,1684254560539,133262342490092629,81,1015.5,390.75,PiePlot3DTest.java,100,73,,,,2.85083,2.86745,125
eced711b-2d5c-44a2-894c-5f7219018b76,1684254560539,133262342478009250,82,634.509,517.309,PiePlot3DTest.java,108,19,,,,3.06697,3.15699,683
62a0256a-a572-450d-94a9-69e5e4df6288,1684254560539,133262342474336675,83,686.395,475.884,PiePlot3DTest.java,106,26,,,,3.06115,3.18116,350
f142fd6f-438c-428a-bc92-536679e8a1f0,1684254560539,133262342461009712,84,623.801,469.058,PiePlot3DTest.java,105,17,,,,3.01134,3.13414,1315
27833d67-8032-4f54-8713-cdaf05c73180,1684254560539,133262342455928366,85,761.661,450.125,PiePlot3DTest.java,104,36,,,,3.09573,3.2154,491
af322415-d685-4b05-8b7a-af5bfaf27b2d,1684254560539,133262342447007469,86,707.571,419.857,PiePlot3DTest.java,102,29,,,,2.93509,3.10246,200
e23e8402-5a00-421f-ae94-22f96cd87341,1684254560539,133262342440992407,87,820.125,390.75,PiePlot3DTest.java,100,45,,,,2.97331,3.1094,224
eee74cc7-1f34-47f5-9f06-46909180f077,1684254560539,133262342438837253,88,772.783,386.913,PiePlot3DTest.java,100,39,,,,2.97541,3.10369,192
31c59e19-8aba-4d9f-b748-1a59b2671cd4,1684254560539,133262342436175182,89,698.567,394.033,PiePlot3DTest.java,100,28,,,,3.02056,3.14668,242
8ecf6904-c5a3-48dc-8627-9a4608b08795,1684254560539,133262342427343895,90,610.784,385.691,PiePlot3DTest.java,99,19,,,,3.06349,3.1908,867
ac48ed17-3f55-4f41-89cb-b59bb1de6a8f,1684254560539,133262342420841718,91,658.682,370.977,PiePlot3DTest.java,99,15,,,,3.03715,3.18477,616
81ff4d03-55c5-4592-b6df-80a7566f1ceb,1684254560539,133262342413257682,92,581.25,375.125,PiePlot3DTest.java,99,11,,,,3.14644,3.34541,208
e177c3d1-e54c-4875-9f08-eee534b1c6f1,1684254560539,133262342406156049,93,567.302,361.528,PiePlot3DTest.java,100,9,,,,3.16327,3.3111,593
6fdd7814-94d0-4350-8b92-99ddf115cd19,1684254560539,133262342383160017,94,646.415,361.368,PiePlot3DTest.java,96,22,,,,3.12715,3.23526,2052
c3e687cc-918d-456b-aa68-15738fc4446e,1684254560539,133262342373081472,95,584.85,348.225,PiePlot3DTest.java,96,12,,,,3.11608,0.0,975
72e7df2e-fdb8-4952-9668-29c6e1128936,1684254560539,133262342361248997,96,785.467,328.133,PiePlot3DTest.java,96,40,,,,3.05707,0.0,275
2c7dfaad-e439-4961-a9ad-20948e908961,1684254560539,133262342352996937,97,588.938,335.188,PiePlot3DTest.java,96,13,,,,3.13681,0.0,741
e6bced8c-d1aa-4eb0-9425-95c58735fc15,1684254560539,133262342350748148,98,654.882,328.824,PiePlot3DTest.java,96,22,,,,3.15756,0.0,200
aaac1981-b293-4c65-ba52-3dbaad2ecb1c,1684254560539,133262342344332115,99,819.523,326.273,PiePlot3DTest.java,96,43,,,,3.12288,0.0,625
17df847a-f800-4713-8c3f-1cf11832bc60,1684254560539,133262342326662596,100,889.293,327.222,PiePlot3DTest.java,96,61,,,,2.98797,0.0,1708
925fa65b-d7bd-4486-9fe7-5a2d68e52985,1684254560539,133262342297165570,101,687.892,328.175,PiePlot3DTest.java,96,30,,,,3.07444,0.0,2326
37b50e16-2f31-47f7-b851-3aef0cbb4b5f,1684254560539,133262342276985569,102,648.751,493.648,PiePlot3DTest.java,109,25,,,,3.04393,0.0,1869
774bd278-6050-4a57-8566-9842e65b533e,1684254560539,133262342274583426,103,572.214,377.714,PiePlot3DTest.java,99,10,,,,3.09493,0.0,225
eb9a27cc-256b-47d5-b731-b3c9c2e4bdc3,1684254560539,133262342248399174,104,618.498,494.757,PiePlot3DTest.java,107,15,,,,3.16238,0.0,2568
1e49b71a-e1be-438f-8bed-89e8ea011161,1684254560539,133262342243059661,105,634,369.2,PiePlot3DTest.java,99,19,,,,3.15158,0.0,469
10d8d7cf-e043-4a2a-a577-4d014923a6f7,1684254560539,133262342234249304,106,680.4,226,PiePlot3DTest.java,86,23,,,,3.18825,0.0,816
253b9c10-8e8a-42a3-86ee-6e88aa7503f7,1684254560539,133262342224836212,107,714.5,324,PiePlot3DTest.java,96,28,,,,3.18401,0.0,716
4e7bb6ac-23e9-4195-8f11-5318dda59a26,1684254560539,133262342218752126,108,650.531,430.938,PiePlot3DTest.java,104,18,,,,3.17763,0.0,590
c0fe6cce-894b-486b-ba2e-8e0e51c6281f,1684254560539,133262342210164955,109,787.857,449.929,PiePlot3DTest.java,104,40,,,,3.0482,0.0,833
3a75c312-27ff-468a-b35c-d0dda408e94a,1684254560539,133262342203412317,110,790.064,380.362,PiePlot3DTest.java,99,39,,,,2.96244,0.0,658
2cac03d8-09fa-4f8d-b401-c541cc74d09f,1684254560539,133262342199836637,111,697.038,385.385,PiePlot3DTest.java,100,28,,,,3.01965,0.0,265
bb111d91-61c1-47ec-a59a-983da2743dea,1684254560539,133262342183001732,112,622.836,445.386,PiePlot3DTest.java,102,16,,,,3.0784,0.0,1659
36ac15d9-9261-4150-b5ee-9b917ce8bdd2,1684254560539,133262342179649942,113,613.077,482.385,PiePlot3DTest.java,106,16,,,,3.02595,0.0,318
a6201965-f02e-4ac2-b325-1b02cc9085d8,1684254560539,133262342172064763,114,598.75,337.472,PiePlot3DTest.java,96,12,,,,3.01488,0.0,741
2d052028-1d2e-4e9e-a635-7dc0d641c8a5,1684254560539,133262342166502053,115,626.543,520.196,PiePlot3DTest.java,109,20,,,,3.04468,0.0,517
292fbc7d-3a6d-423b-93d3-af0b039e2cd6,1684254560539,133262342155397509,116,637.088,561.352,PiePlot3DTest.java,112,22,,,,3.11938,0.0,1095
79ccedf6-b909-490a-8dd6-bb015baef750,1684254560539,133262342130001718,117,629.377,189.943,PiePlot3DTest.java,62,20,,,,3.28716,0.0,533
87fd3014-4232-4388-b3fa-bf93db98209b,1684254560539,133262342096169642,118,755.619,308.429,Bug-14.txt,35,34,,,,3.26408,0.0,958
76b70d06-5d99-4812-b310-6cc358d0c6ee,1684254560539,133262342092983749,119,779.414,307.345,Bug-14.txt,35,42,,,,3.1708,0.0,301
137b3ab7-db4b-440c-8cfc-0ec77bce7aac,1684254560539,133262342087335068,120,679,315.55,Bug-14.txt,35,26,,,,3.33975,0.0,540
62376367-a2c1-4c93-ae6d-ebf46208a23f,1684254560539,133262342007083923,121,648.333,121.083,PiePlot.java,1566,20,,,,3.31668,0.0,192
02c686bb-ecc8-4384-8ca6-572188210673,1684254560539,133262341821510482,122,704.588,664.706,PiePlot.java,1603,28,,,,3.68013,0.0,132
16d71ea6-0ef0-4153-90c8-42f0a20e839c,1684254560539,133262341787497925,123,579.71,671.935,PiePlot.java,1603,10,,,,3.31617,0.0,401
96917f20-f133-4841-afc3-df3967207c78,1684254560539,133262341777001902,124,634.6,271.6,PiePlot.java,1576,18,,,,3.54402,0.0,200
1caf1c88-73c3-4f00-aaa2-5f6cde1ffd6a,1684254560539,133262341764800457,125,590.323,236.097,PiePlot.java,1574,13,,,,3.52429,0.0,669
e9ecd7f6-a2bc-46d6-a838-a00d66c72048,1684254560539,133262341762586515,126,573.158,138.895,PiePlot.java,1567,9,,,,3.87723,0.0,154
0c66c50d-ef42-42cf-90fb-e2c0f9529869,1684254560539,133262341732676358,127,579.536,266.679,PiePlot.java,1576,10,,,,3.23922,3.34358,574
c9edcb31-a547-4f8f-b91e-896d494c6494,1684254560539,133262341726240935,128,662.434,264.019,PiePlot.java,1576,20,,,,3.31196,3.40558,626
e014b3b8-e5ae-414f-98c3-547d0bff921f,1684254560539,133262341692923083,129,644.578,262.932,PiePlot.java,1576,23,,,,3.26921,3.35984,3016
28b1490c-d41c-4288-afa2-aa6170012c1d,1684254560539,133262341678681739,130,645.08,241.96,PiePlot.java,1598,20,,,,3.17589,3.26529,842
93325842-4fc3-484f-b063-dcb1915dfcc1,1684254560539,133262341613596699,131,599.847,316.492,PiePlot.java,330,14,,,,3.3945,3.5188,3859
771b3042-d88c-4bea-babe-12b3ceeb4d1d,1684254560539,133262341605011715,132,677.444,260.194,PiePlot.java,299,25,,,,3.48132,3.58739,442
4b74fd8f-4a12-4100-a730-a291852124e9,1684254560539,133262341593993231,133,700.022,246.522,PiePlot.java,299,27,,,,3.186,3.29394,401
c4296a00-245b-417f-9d59-ec6a7c5ee0b5,1684254560539,133262341591016158,134,675.455,387.727,PiePlot.java,308,23,,,,3.16989,3.32275,282
610ba198-a7d7-4ddc-b55c-4124d2ff38af,1684254560539,133262341588678369,135,826.778,641.889,PiePlot.java,325,45,,,,3.24197,3.32985,193
a06bc5ca-ab70-44aa-ad28-8569e40a2e3a,1684254560539,133262341484000003,136,671.483,245.103,PiePlot.java,298,23,,,,3.48596,3.51103,260
a75e02d7-186e-4f23-8d27-47548bf7e558,1684254560539,133262341481082483,137,642.565,248.478,PiePlot.java,299,19,,,,3.42318,3.45351,185
97ab85aa-59d5-4820-ac24-01860e63d2ce,1684254560539,133262341478840565,138,656.6,343.8,PiePlot.java,305,21,,,,3.33372,3.4175,201
95532f3a-2b4e-42e5-b626-abc94b99dac4,1684254560539,133262341470095308,139,621.039,452.157,PiePlot.java,311,13,,,,3.33962,3.41297,509
9b0f3970-6d2b-4c8b-8367-fd374423b789,1684254560539,133262341465929350,140,610.156,254.6,PiePlot.java,299,14,,,,3.29083,3.36563,381
e6916bf0-cd0b-44c0-925e-c7c7704df517,1684254560539,133262341460096793,141,702.716,248.925,PiePlot.java,299,30,,,,3.30751,3.36117,567
2f2862c3-8d85-418c-b429-620578490c8c,1684254560539,133262341455845997,142,631.036,257.607,PiePlot.java,299,17,,,,3.2535,3.29644,308
c5702170-0365-46a4-b001-72880fc07eaf,1684254560539,133262341452433851,143,677.077,256.577,PiePlot.java,299,24,,,,3.22884,3.23117,282
43c3e821-b4db-4842-bb31-19eb21aafdea,1684254560539,133262341450012399,144,685.938,325.688,PiePlot.java,304,25,,,,3.20679,3.31653,209
1a020520-5a6e-4bf0-afd8-7f1fcdddc011,1684254560539,133262341434914683,145,617.647,243,Dataset.java,61,17,,,,3.1199,3.21704,185
daa2fab5-67fb-47b6-a89a-67a559430a20,1684254560539,133262341432992829,146,861.75,229.85,Dataset.java,60,52,,,,3.10656,3.18157,168
6f59e2a9-2cd9-4036-92c3-6be8adb9fe85,1684254560539,133262341424508101,147,851.718,225.769,PieDataset.java,53,52,,,,3.02525,3.10409,717
49541849-21a6-4995-a50a-0ebc6dc5f357,1684254560539,133262341413094008,148,662.778,364.778,KeyedValues.java,66,23,,,,2.83177,2.90718,208
d7521a15-c494-42f1-a558-c2b6350cc9db,1684254560539,133262341400846181,149,582.957,323.533,KeyedValues.java,59,12,,,,3.02814,3.1076,1072
9d4acb3a-4b54-45e3-a3c2-8819e79fefea,1684254560539,133262341386096169,150,765.738,233.476,PieDataset.java,54,31,,,,3.0892,3.17457,1217
953ee5d5-43ae-4342-987e-cca2d716d335,1684254560539,133262341379655314,151,776.133,232.547,PieDataset.java,53,43,,,,3.14236,3.22299,619
ce9d4cea-6831-4fac-a4b9-290418b4c74c,1684254560539,133262341375094910,152,646.208,231.623,PieDataset.java,54,24,,,,3.25441,3.30951,440
cadd1f46-4728-4aa4-b5d7-ba000be6f507,1684254560539,133262341358080070,153,639.484,255.648,PiePlot.java,299,19,,,,3.17827,3.24899,1360
d59ef628-050f-4798-bef9-a052f2e17845,1684254560539,133262341344099487,154,668.213,448.798,PiePlot.java,2319,22,,,,3.24621,3.34768,1349
e481937f-4b4c-4574-9ed4-6f167947a6c0,1684254560539,133262341328098507,155,770.895,251.263,Bug-14.txt,31,37,,,,3.15646,3.21987,208
4909d8db-ecb9-4232-9687-fc2665e0b79d,1684254560539,133262341293846779,156,845.579,303.789,Bug-14.txt,35,53,,,,3.06833,3.1441,749
2d6d0cf3-4697-4869-a1e0-16517b46fe0d,1684254560539,133262341272263367,157,777.909,304.535,Bug-14.txt,35,30,,,,3.1392,3.2037,2125
ba0f98a0-f43d-4c7e-8d60-b6587158ef67,1684254560539,133262341258331822,158,532.028,302.278,Bug-14.txt,35,5,,,,3.16209,3.18816,934
9214dd3e-63ea-47be-943d-3d8eef4bb247,1684254560539,133262341177433172,159,514.407,233.833,Bug-14.txt,32,2,,,,3.41477,3.51247,1123
c72a8e89-9326-4092-a398-9e3c1e7d7726,1684254560539,133262341167676105,160,610.852,235.889,Bug-14.txt,54,17,,,,3.31019,3.39495,342
3360292b-5dab-46c6-99c0-345be0578837,1684254560539,133262341156429662,161,589.146,535.961,Bug-14.txt,73,14,,,,3.38927,3.43975,1084
bfd74b53-1a16-41f9-9d06-74831dc3fdde,1684254560539,133262341153930072,162,649.654,355.538,Bug-14.txt,59,23,,,,3.40581,3.48349,216
8e8fed70-ae05-4574-9949-6c3bdfcad1c5,1684254560539,133262341137263601,163,618.7,213.725,PiePlot.java,2304,15,,,,3.23483,3.31133,666
d2dd08c3-a73f-43ac-a2e4-f0e34ad876b6,1684254560539,133262341126181696,164,636.48,421.08,PiePlot.java,2317,18,,,,3.00229,3.11536,334
3b747672-ea7f-4b71-85d7-97b3be1d8c4c,1684254560539,133262341112095364,165,654.17,444.415,PiePlot.java,2317,18,,,,2.99886,3.13286,1391
bd9cd034-3a89-4b19-8fd8-4a19bca6fa41,1684254560539,133262341107763255,166,699.5,338,PiePlot.java,2311,27,,,,2.84963,2.92063,291
5ba95b75-908f-4d75-9433-ce889f8b3633,1684254560539,133262341096265994,167,642.819,389.361,PiePlot.java,2311,18,,,,2.88431,2.9811,883
81347957-9357-4407-b15b-b9ed197db51b,1684254560539,133262341085666094,168,662.566,500.06,PiePlot.java,2324,15,,,,2.85139,3.0004,1042
fb6295b6-6e63-4590-aff0-45b42c7ab5d8,1684254560539,133262341077179216,169,850.343,427.209,PiePlot.java,2317,43,,,,2.83613,2.98586,817
df371c7b-2510-4927-bb75-15de5c6dddb7,1684254560539,133262341074580198,170,738.333,425.444,PiePlot.java,2317,33,,,,2.94144,3.10122,185
887c3f8c-5789-477b-8830-7f8ab52eea03,1684254560539,133262341063597859,171,646.455,444.333,PiePlot.java,2319,15,,,,2.98484,3.13327,1001
66a89c2b-3859-4bcf-8bb6-a620fe0eb6c9,1684254560539,133262341056245560,172,668.921,447.683,PiePlot.java,2319,21,,,,3.03691,3.18966,666
f5286767-ba9d-4f06-9ec7-2798baeff6c8,1684254560539,133262341053999302,173,610.5,423.2,PiePlot.java,2317,14,,,,2.95776,3.08065,135
8cfa8887-547d-4632-86a8-ad7042e6c9ec,1684254560539,133262341026351330,174,627.039,500.067,PiePlot.java,2324,17,,,,3.03703,3.14029,2741
ca1d90bd-e9db-43c1-bdd7-c8a144ede608,1684254560539,133262341012015008,175,683.742,426.419,PiePlot.java,2317,20,,,,2.99297,3.12033,1293
