fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
51ac05ce-bd05-47b0-8b13-5f14b7cc44b6,1684254468081,133262331127398301,34,623.271,533.708,StatisticalBarRenderer.java,323,14,,,,2.92386,3.01241,848
33efe8cc-cc4a-4936-846a-2691a01d062c,1684254468081,133262331117899767,35,700.75,569.375,StatisticalBarRenderer.java,325,28,,,,3.10319,3.14998,141
ab5d610c-2804-4bbe-bc48-f28dfb4eb0c2,1684254468081,133262331109880326,36,613.579,551.474,StatisticalBarRenderer.java,323,15,,,,3.17353,3.22545,783
26d99111-4ddd-4fa0-a736-eace2194cb71,1684254468081,133262331099815149,37,684.481,534.299,StatisticalBarRenderer.java,322,27,,,,3.07052,3.13916,982
6cee8afb-82d6-4097-82bb-a27a162f5771,1684254468081,133262331096981258,38,597.727,551.727,StatisticalBarRenderer.java,323,13,,,,3.0867,3.15032,255
659038c0-3415-46e0-8767-12a97d49b971,1684254468081,133262331094732712,39,639.684,532.789,StatisticalBarRenderer.java,323,19,,,,2.95599,3.03246,192
eecc956c-d240-443b-a48d-854736b6b856,1684254468081,133262331081649252,40,613.208,536.906,StatisticalBarRenderer.java,322,15,,,,3.18543,3.24106,786
f307e596-9bd9-441b-8e46-774224ea0b33,1684254468081,133262331075319480,41,719.667,132.133,StatisticalBarRenderer.java,282,30,,,,3.08881,3.1719,282
83efd701-2790-49ce-a592-5d1a7e534da8,1684254468081,133262331072149538,42,663.056,173.611,StatisticalBarRenderer.java,284,22,,,,3.06031,3.19511,296
67fa5a4c-609c-4ee9-a06d-9d42f162c251,1684254468081,133262331070067129,43,659.652,232.435,StatisticalBarRenderer.java,289,23,,,,3.1279,3.22375,183
d25f0076-6af8-4ab2-ae0a-43f2b5d090c3,1684254468081,133262331056384115,44,657.564,387.103,StatisticalBarRenderer.java,298,21,,,,3.21661,3.32531,1327
63f4817f-c8c9-4edb-b488-885f3eea3e19,1684254468081,133262331053986730,45,619.478,452.957,StatisticalBarRenderer.java,319,17,,,,3.42569,3.50321,216
396323e8-1bf9-4a53-b7de-8eb7dbb0c2d1,1684254468081,133262331032050385,46,531.822,473.667,Bug-23.txt,68,6,,,,3.2409,3.32901,544
633f17a3-3a86-41f9-b076-ceb913fbf077,1684254468081,133262331014077096,47,546.243,560.495,Bug-23.txt,74,6,,,,3.12253,3.24798,1750
6d8293e1-7e0e-4c4c-b95c-95ff91f13e85,1684254468081,133262331005909902,48,539.097,405.919,Bug-23.txt,58,7,,,,3.24682,3.35121,624
e4b752c5-0cf4-432c-96ff-0ef6eebf52a9,1684254468081,133262331001152396,49,581,478.387,Bug-23.txt,64,13,,,,3.24389,3.32863,440
0cc63fc2-3fe7-4b17-97b8-4df1e2338bcd,1684254468081,133262330994235553,50,842,496.889,Bug-23.txt,65,51,,,,3.0343,3.49522,324
39f65d60-c052-408c-9976-68f365265fb7,1684254468081,133262330981818152,51,536.795,482.227,Bug-23.txt,64,6,,,,3.38043,3.50749,1042
4b34c75e-a758-421b-80fd-93f23b935639,1684254468081,133262330974068668,52,670.278,496.444,Bug-23.txt,65,26,,,,3.57072,3.69368,723
60171692-2c99-42c3-8b2d-da06da92ef3e,1684254468081,133262330960069777,53,536.775,488.02,Bug-23.txt,64,7,,,,3.38413,3.53482,1298
e6de011b-9d83-4457-bbf1-f9f5c5033727,1684254468081,133262330957736058,54,559.545,544.5,Bug-23.txt,69,10,,,,3.33376,3.44925,208
278803e5-35e5-4bdb-8c28-eca96234f2ba,1684254468081,133262330952153560,55,560.923,493.631,Bug-23.txt,65,10,,,,3.38022,3.50121,542
f59bf446-0359-4367-93d4-9952a02ac74c,1684254468081,133262330947152330,56,514.821,447.949,Bug-23.txt,62,4,,,,3.39209,3.49951,474
0478cbb3-bb5c-4f81-bc6d-bbebcab38cc0,1684254468081,133262330945734922,57,548.467,376.733,Bug-23.txt,57,8,,,,3.35995,3.48168,115
73bf23a8-85ac-4ed3-a7b9-912c9ba99005,1684254468081,133262330942397829,58,526.76,372.24,Bug-23.txt,57,6,,,,3.34632,3.48386,200
5df9cb76-9a55-485e-9c69-6caeb1eecf5c,1684254468081,133262330936986131,59,547.018,511.018,Bug-23.txt,65,10,,,,3.33666,3.46237,517
cbbe2b6d-2ba3-4767-b2f7-e5eb4c9db76f,1684254468081,133262330930489548,60,631.433,497.433,Bug-23.txt,53,22,,,,3.27018,3.37444,558
f2408058-0c4c-415a-af63-a7f8e063b866,1684254468081,133262330925151850,61,612.5,585.095,Bug-23.txt,39,18,,,,3.31028,3.40842,467
5d796291-c251-4b26-8c2b-622252a322a0,1684254468081,133262330911900503,62,1120.84,587.368,Bug-23.txt,33,89,,,,3.31048,3.3949,533
1981f789-3011-48d7-95c4-63f9c7f0aed9,1684254468081,133262330908383091,63,1022.16,593.548,Bug-23.txt,34,76,,,,3.29274,3.329,252
acab978e-ff73-4640-9318-d6ef7e9640d0,1684254468081,133262330905984376,64,930.286,579.036,Bug-23.txt,33,63,,,,3.31883,3.35551,222
0c5facaa-6609-4658-949b-a348801c8ed7,1684254468081,133262330902484236,65,663.182,569.697,Bug-23.txt,32,25,,,,3.27743,3.30985,309
4bdec17b-91f0-4902-8ed4-63197f4d0c0a,1684254468081,133262330891568525,66,945.909,617.455,Bug-23.txt,35,65,,,,3.3672,3.4986,109
034e73c2-4216-444b-9d9f-7071ac68fa3c,1684254468081,133262330820068781,67,549.861,574.944,Bug-23.txt,32,9,,,,3.37355,3.46877,294
595c9bb3-247d-4613-a7d1-97b66f325fd5,1684254468081,133262330814559286,68,550.615,499.846,Bug-23.txt,27,9,,,,3.31524,3.42903,422
bae43ad4-b7da-496e-8101-e5e435de2441,1684254468081,133262330811485098,69,759.852,508.481,Bug-23.txt,28,36,,,,3.37175,3.42269,284
c438c1d5-7b8f-4a40-9d87-4ae617734227,1684254468081,133262330806819503,70,588.735,443.51,Bug-23.txt,24,11,,,,3.33261,3.3866,442
9c9502d7-ba1a-442b-aab8-2d56ffa31d26,1684254468081,133262330794819663,71,620.1,341.15,Bug-23.txt,17,19,,,,3.40366,3.40574,155
4ea11ee8-af34-454b-901c-2f4614b99f1f,1684254468081,133262330792485652,72,664.625,345.5,Bug-23.txt,17,25,,,,3.32593,3.32883,208
95243c7d-fa6c-41ad-8fd9-cc203ec0b3d8,1684254468081,133262330788568678,73,602.846,325.308,Bug-23.txt,16,16,,,,3.24759,3.2753,363
a070c13a-2479-4da4-a7f8-38c0bb45be75,1684254468081,133262330776071666,74,675.36,514.8,Bug-23.txt,53,27,,,,3.05586,3.10814,490
