fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
851a53c6-aa3c-4e9d-9c99-2a1cd5d30161,1684254652119,133262353886630114,104,716.632,318.044,DefaultBoxAndWhiskerCategoryDataset.java,146,40,,,,3.09113,3.17041,1425
111eb27b-3249-4a06-badc-77a4e566cb0c,1684254652119,133262353874131542,105,706.571,312.286,DefaultBoxAndWhiskerCategoryDataset.java,146,29,,,,3.10668,3.18116,100
a979695f-80b8-4db6-9280-2d7b8e000467,1684254652119,133262353872046298,106,626,310.5,DefaultBoxAndWhiskerCategoryDataset.java,146,17,,,,3.08515,3.17284,132
ce248eb1-0130-418e-baa9-d50a9ed76e76,1684254652119,133262353869626794,107,714.667,312,DefaultBoxAndWhiskerCategoryDataset.java,146,31,,,,3.13674,3.20832,182
80721702-4b91-4bd8-b75a-d4644f4fdde0,1684254652119,133262353844800069,108,664.124,322.416,DefaultBoxAndWhiskerCategoryDataset.java,146,25,,,,3.12456,3.22092,2299
4499b328-1d24-435d-b3ec-d0256a194b7b,1684254652119,133262353839880762,109,654,313.111,DefaultBoxAndWhiskerCategoryDataset.java,146,22,,,,3.18412,3.25696,475
fcdc3b20-963e-4a58-a5dc-fc36740a49e5,1684254652119,133262353830298941,110,643.583,282.25,DefaultBoxAndWhiskerCategoryDataset.java,144,20,,,,3.13715,3.25146,200
6204f1af-2e45-4b12-a19f-6ec882843559,1684254652119,133262353824864235,111,867.5,292.5,DefaultBoxAndWhiskerCategoryDataset.java,144,52,,,,3.03249,3.13192,216
7c706e62-7ae2-419e-8298-3b674a251657,1684254652119,133262353814377386,112,761.7,304.5,DefaultBoxAndWhiskerCategoryDataset.java,144,37,,,,2.94362,3.0078,492
cce6c73c-40e1-42cd-8507-91f766aad74e,1684254652119,133262353803965355,113,716.777,315.223,DefaultBoxAndWhiskerCategoryDataset.java,146,33,,,,3.05542,3.10946,908
0d9959bf-b9dd-4c96-aa03-f67cb234ab00,1684254652119,133262353790214280,114,675.093,306.845,DefaultBoxAndWhiskerCategoryDataset.java,146,24,,,,3.13801,3.18484,1359
aa564a66-3bde-4869-b45f-5952f2b3d8aa,1684254652119,133262353786864774,115,692,293.25,DefaultBoxAndWhiskerCategoryDataset.java,144,27,,,,3.15214,3.18423,235
a11b5722-21bc-4e2a-bb3c-b790d6827df7,1684254652119,133262353761715150,116,617.114,359.919,DefaultBoxAndWhiskerCategoryDataset.java,146,14,,,,3.1695,3.22214,2097
b021ad56-2f60-4416-9f9a-a92946bc0022,1684254652119,133262353754963658,117,605.313,370.194,DefaultBoxAndWhiskerCategoryDataset.java,150,12,,,,3.23787,3.35068,550
69b343bd-ca4e-47aa-8e86-a777a0016e88,1684254652119,133262353735864389,118,643.982,329.091,DefaultBoxAndWhiskerCategoryDataset.java,147,28,,,,3.07182,3.15641,1892
1731f66c-aa66-4113-ba98-363e9cba522f,1684254652119,133262353726368039,119,671.186,216.339,DefaultBoxAndWhiskerCategoryDataset.java,139,26,,,,2.99117,3.07747,841
5c27a7ba-9d50-413d-9d39-25b603eed3ef,1684254652119,133262353716466090,120,713.75,320.556,DefaultBoxAndWhiskerCategoryDataset.java,146,26,,,,2.95545,3.01683,607
7c79dba2-35e3-4621-a17a-173f21c99702,1684254652119,133262353703043613,121,742,312.552,DefaultBoxAndWhiskerCategoryDataset.java,146,34,,,,3.04852,3.10698,276
a32c518a-c764-4213-8e5f-87602a17e517,1684254652119,133262353691130431,122,648.921,332.171,DefaultBoxAndWhiskerCategoryDataset.java,148,18,,,,3.03621,3.12367,1175
ce202559-396b-4b81-a7ed-d0dd37a7dad1,1684254652119,133262353686377934,123,812.667,333.333,DefaultBoxAndWhiskerCategoryDataset.java,147,40,,,,3.0033,3.06586,458
e1d2807d-758e-4d45-bec5-3cd389e03d7a,1684254652119,133262353680630565,124,662.576,339.561,DefaultBoxAndWhiskerCategoryDataset.java,148,22,,,,3.01218,3.089,542
1a170744-fd16-4619-bf51-fe2cd8474b1e,1684254652119,133262353661864777,125,687.891,328.859,DefaultBoxAndWhiskerCategoryDataset.java,147,21,,,,3.07028,3.1257,1858
4a0fb1f6-79c3-4c29-a453-a2cf1232fb40,1684254652119,133262353651450953,126,806.7,313.7,DefaultBoxAndWhiskerCategoryDataset.java,146,44,,,,3.12234,3.16595,1025
0adf3f09-668f-46ba-9d9c-968be1f7da59,1684254652119,133262353646965081,127,621.821,312.487,DefaultBoxAndWhiskerCategoryDataset.java,146,17,,,,3.13194,3.21279,416
9572858b-84e0-45e5-9575-ca6ab9fa3cca,1684254652119,133262353645444947,128,681.625,311.625,DefaultBoxAndWhiskerCategoryDataset.java,146,26,,,,3.11008,3.18943,135
7a96f4ec-f156-4c90-95ee-236d22c1a08a,1684254652119,133262353629630372,129,770.173,315.019,DefaultBoxAndWhiskerCategoryDataset.java,146,35,,,,3.01969,3.11325,1457
4c330f28-7b1b-4723-946f-6778d2c158d0,1684254652119,133262353621464099,130,659.071,315.143,DefaultBoxAndWhiskerCategoryDataset.java,146,26,,,,3.08565,3.18082,783
4a075c0c-10f0-4501-9741-d796c2d01e56,1684254652119,133262353619696584,131,620.412,335.941,DefaultBoxAndWhiskerCategoryDataset.java,147,16,,,,3.15698,3.25832,135
a9f129a7-c4d9-4c8d-b93e-026f4400da66,1684254652119,133262353615215534,132,515.952,352.952,DefaultBoxAndWhiskerCategoryDataset.java,148,1,,,,3.20424,3.32018,432
013cd4c3-4d2e-40be-8419-da2130eb267e,1684254652119,133262353597215917,133,647.942,273.058,DefaultBoxAndWhiskerCategoryDataset.java,162,23,,,,3.20573,3.27496,1775
4e5a9973-b6de-4d73-90d7-d190a9d9d5be,1684254652119,133262353589947517,134,674.698,217.683,DefaultBoxAndWhiskerCategoryDataset.java,181,24,,,,3.25693,3.31812,535
df454b3b-e5fa-4bde-ab86-49122219b35f,1684254652119,133262353553214164,135,523.75,217.125,DefaultBoxAndWhiskerCategoryDataset.java,870,3,,,,3.41215,3.48422,684
